叶子代码,叶子行业,股票代码,股票名称,最新权重
850551,铝,003038,鑫铂股份,0.3731
850551,铝,300057,万顺新材,1.2166
850551,铝,300337,银邦股份,1.2327
850551,铝,600219,南山铝业,7.5489
850551,铝,600595,中孚实业,3.9773
850551,铝,600768,宁波富邦,0.3091
850551,铝,600888,新疆众和,2.0425
850551,铝,601388,怡球资源,1.0394
850551,铝,601600,中国铝业,20.8640
850551,铝,601677,明泰铝业,5.0620
850551,铝,601702,华峰铝业,1.2475
850551,铝,603876,鼎胜新材,2.9558
850551,铝,603937,丽岛新材,0.2095
850551,铝,605208,永茂泰,0.6346
850551,铝,300328,宜安科技,1.2451
850551,铝,600615,鑫源智造,0.3237
850551,铝,600361,创新新材,1.9464
850551,铝,603271,永杰新材,0.9394
850551,铝,000612,焦作万方,2.8095
850521,其他金属新材料,000969,安泰科技,13.6521
850521,其他金属新材料,300855,图南股份,6.2792
850521,其他金属新材料,300930,屹通新材,0.8257
850521,其他金属新材料,300963,中洲特材,2.6455
850521,其他金属新材料,600255,鑫科材料,6.3151
850521,其他金属新材料,601137,博威合金,11.7685
850521,其他金属新材料,603045,福达合金,6.6367
850521,其他金属新材料,603978,深圳新星,2.9706
850521,其他金属新材料,688190,云路股份,3.6194
850521,其他金属新材料,688231,隆达股份,4.4534
850521,其他金属新材料,688102,斯瑞新材,13.3311
850521,其他金属新材料,605158,华达新材,1.1664
850521,其他金属新材料,688456,有研粉材,5.7192
850521,其他金属新材料,301522,上大股份,4.8542
850521,其他金属新材料,603124,江南新材,11.3343
850521,其他金属新材料,688811,有研复材,2.6017
850521,其他金属新材料,000633,合金投资,1.8260
850531,黄金,002155,湖南黄金,9.4440
850531,黄金,002237,恒邦股份,4.3037
850531,黄金,600489,中金黄金,22.3244
850531,黄金,600547,山东黄金,17.6168
850531,黄金,600988,赤峰黄金,20.8555
850531,黄金,601069,西部黄金,2.6682
850531,黄金,000506,招金黄金,3.3122
850531,黄金,300139,晓程科技,3.4636
850531,黄金,001337,四川黄金,2.5377
850531,黄金,000975,山金国际,13.4735
850522,磁性材料,000970,中科三环,14.3415
850522,磁性材料,300127,银河磁体,2.8714
850522,磁性材料,300224,正海磁材,5.0513
850522,磁性材料,300748,金力永磁,15.9820
850522,磁性材料,300811,铂科新材,15.8471
850522,磁性材料,300835,龙磁科技,11.7015
850522,磁性材料,600366,宁波韵升,9.1967
850522,磁性材料,688077,大地熊,1.8174
850522,磁性材料,688786,悦安新材,3.4679
850522,磁性材料,301141,中科磁业,1.8136
850522,磁性材料,301323,新莱福,2.8063
850522,磁性材料,301622,英思特,2.8959
850522,磁性材料,603072,天和磁材,4.0567
850522,磁性材料,301531,春光集团,2.6930
850522,磁性材料,000795,英洛华,5.4570
850772,工程机械器件,601100,恒立液压,78.3741
850772,工程机械器件,603638,艾迪精密,6.6115
850772,工程机械器件,605389,长龄液压,5.0141
850772,工程机械器件,301279,金道科技,1.1996
850772,工程机械器件,001226,拓山重工,1.2148
850772,工程机械器件,301161,唯万密封,2.1066
850772,工程机械器件,301446,福事特,1.4363
850772,工程机械器件,001239,永达股份,1.7555
850772,工程机械器件,301079,邵阳液压,2.2871
850728,楼宇设备,002689,ST远智,4.1002
850728,楼宇设备,002774,快意电梯,5.7569
850728,楼宇设备,002960,青鸟智控,13.4964
850728,楼宇设备,300669,沪宁股份,5.9720
850728,楼宇设备,300931,通用电梯,4.8600
850728,楼宇设备,301056,森赫股份,2.3664
850728,楼宇设备,600835,上海机电,18.6526
850728,楼宇设备,600894,广日股份,8.9205
850728,楼宇设备,603321,梅轮电梯,2.7748
850728,楼宇设备,603356,华菱精工,4.1230
850728,楼宇设备,603488,展鹏科技,4.0650
850728,楼宇设备,605286,同力天启,3.1949
850728,楼宇设备,002527,新时达,14.6820
850728,楼宇设备,002367,康力电梯,7.0347
850721,纺织服装设备,003036,泰坦股份,9.2464
850721,纺织服装设备,300307,慈星股份,10.6688
850721,纺织服装设备,301053,远信工业,6.4859
850721,纺织服装设备,600232,金鹰股份,3.1173
850721,纺织服装设备,600302,ST标准,3.4020
850721,纺织服装设备,600545,卓郎智能,11.8215
850721,纺织服装设备,600843,上工申贝,6.4405
850721,纺织服装设备,603095,越剑智能,2.9879
850721,纺织服装设备,603337,杰克科技,19.5936
850721,纺织服装设备,688789,宏华数科,14.1449
850721,纺织服装设备,002722,物产金轮,5.1301
850721,纺织服装设备,002021,中捷资源,6.9605
850725,能源及重型设备,001288,运机集团,0.9480
850725,能源及重型设备,002204,大连重工,1.8838
850725,能源及重型设备,002278,神开股份,0.8286
850725,能源及重型设备,002353,杰瑞股份,29.9334
850725,能源及重型设备,002483,润邦股份,1.1383
850725,能源及重型设备,002490,山东墨龙,1.0182
850725,能源及重型设备,002523,天桥起重,1.1580
850725,能源及重型设备,002526,山东矿机,1.4765
850725,能源及重型设备,002535,林州重机,0.4316
850725,能源及重型设备,002667,*ST威领,0.6506
850725,能源及重型设备,002691,*ST冀凯,0.1752
850725,能源及重型设备,002730,电光科技,1.5651
850725,能源及重型设备,300084,海默科技,1.3424
850725,能源及重型设备,300099,尤洛卡,1.0208
850725,能源及重型设备,300480,光力科技,2.4731
850725,能源及重型设备,300837,浙矿股份,0.2805
850725,能源及重型设备,300865,大宏立,0.2331
850725,能源及重型设备,300950,德固特,0.4389
850725,能源及重型设备,600169,ST太重,1.3379
850725,能源及重型设备,600262,北方股份,0.9042
850725,能源及重型设备,600320,振华重工,3.1377
850725,能源及重型设备,600560,金自天正,0.4973
850725,能源及重型设备,600582,天地科技,3.3261
850725,能源及重型设备,601106,中国一重,3.0552
850725,能源及重型设备,601399,国机重装,2.3679
850725,能源及重型设备,601608,中信重工,3.0631
850725,能源及重型设备,601717,中创智领,6.0997
850725,能源及重型设备,601798,蓝科高新,0.5941
850725,能源及重型设备,603012,创力集团,1.5421
850725,能源及重型设备,603036,如通股份,0.7859
850725,能源及重型设备,603169,兰石重装,1.5245
850725,能源及重型设备,603698,航天工程,1.4828
850725,能源及重型设备,603800,洪田股份,3.1822
850725,能源及重型设备,603966,法兰泰克,1.0164
850725,能源及重型设备,688121,*ST卓然,0.1276
850725,能源及重型设备,688377,迪威尔,1.1709
850725,能源及重型设备,688633,星球石墨,0.4246
850725,能源及重型设备,301158,德石股份,0.5619
850725,能源及重型设备,300095,华伍股份,0.8765
850725,能源及重型设备,001332,锡装股份,0.4579
850725,能源及重型设备,001225,和泰机电,0.2735
850725,能源及重型设备,001360,南矿集团,0.4732
850725,能源及重型设备,603135,中重科技,0.6467
850725,能源及重型设备,603173,福斯达,0.6405
850725,能源及重型设备,603325,博隆技术,0.7423
850725,能源及重型设备,300092,科新机电,0.7029
850725,能源及重型设备,301063,海锅股份,0.4009
850725,能源及重型设备,600980,北矿科技,0.6829
850725,能源及重型设备,601369,陕鼓动力,2.1719
850725,能源及重型设备,603391,力聚热能,0.5085
850725,能源及重型设备,688420,美腾科技,0.3480
850725,能源及重型设备,001277,速达股份,0.2500
850725,能源及重型设备,301601,惠通科技,0.2699
850725,能源及重型设备,002564,天沃科技,1.0191
850725,能源及重型设备,300435,中泰股份,1.6664
850725,能源及重型设备,600397,江钨装备,3.6841
850725,能源及重型设备,000852,石化机械,0.9840
850771,工程机械整机,000425,徐工机械,20.7691
850771,工程机械整机,000528,柳工,3.9494
850771,工程机械整机,000680,山推股份,3.2088
850771,工程机械整机,002097,山河智能,1.5129
850771,工程机械整机,300201,海伦哲,3.3537
850771,工程机械整机,600031,三一重工,36.7157
850771,工程机械整机,600761,安徽合力,3.2014
850771,工程机械整机,600815,厦工股份,0.5631
850771,工程机械整机,600984,建设机械,0.8387
850771,工程机械整机,603298,杭叉集团,4.3754
850771,工程机械整机,603338,浙江鼎力,3.8355
850771,工程机械整机,605305,中际联合,1.9699
850771,工程机械整机,688425,铁建重工,1.9612
850771,工程机械整机,603280,南方路机,0.2146
850771,工程机械整机,603273,天元智能,0.2307
850771,工程机械整机,002685,华东重机,1.4112
850771,工程机械整机,603611,诺力股份,0.7607
850771,工程机械整机,603194,中力股份,1.7239
850771,工程机械整机,000157,中联重科,9.4032
850726,印刷包装机械,002611,东方精工,48.0877
850726,印刷包装机械,300195,长荣股份,6.0590
850726,印刷包装机械,300509,新美星,4.3347
850726,印刷包装机械,300512,中亚股份,3.3413
850726,印刷包装机械,300521,爱司凯,9.5786
850726,印刷包装机械,603901,永创智能,11.6170
850726,印刷包装机械,301138,华研精机,3.6659
850726,印刷包装机械,001256,炜冈科技,4.7247
850726,印刷包装机械,301105,鸿铭股份,2.8240
850726,印刷包装机械,002209,达意隆,5.7666
850784,其他自动化设备,300400,劲拓股份,3.0794
850784,其他自动化设备,300461,田中精机,2.1166
850784,其他自动化设备,300486,东杰智能,3.6459
850784,其他自动化设备,300757,罗博特科,44.7619
850784,其他自动化设备,300802,矩子科技,2.2109
850784,其他自动化设备,301029,怡合达,5.7268
850784,其他自动化设备,605186,健麾信息,1.3032
850784,其他自动化设备,688003,天准科技,5.2726
850784,其他自动化设备,688097,博众精工,7.5780
850784,其他自动化设备,688215,瑞晟智能,1.0464
850784,其他自动化设备,688310,迈得医疗,0.6573
850784,其他自动化设备,688329,艾隆科技,0.6957
850784,其他自动化设备,688686,奥普特,3.5141
850784,其他自动化设备,688306,均普智能,3.5490
850784,其他自动化设备,688125,安达智能,2.4648
850784,其他自动化设备,301312,智立方,3.0392
850784,其他自动化设备,688455,科捷智能,0.7428
850784,其他自动化设备,001223,欧克科技,0.6605
850784,其他自动化设备,688623,双元科技,1.2948
850784,其他自动化设备,301512,智信精密,0.5640
850784,其他自动化设备,301568,思泰克,2.8366
850784,其他自动化设备,603082,北自科技,0.9781
850784,其他自动化设备,688816,易思维,0.8103
850784,其他自动化设备,300097,智云股份,1.4499
850951,电动乘用车,600733,北汽蓝谷,5.2786
850951,电动乘用车,601127,赛力斯,11.0394
850951,电动乘用车,002594,比亚迪,83.6818
850727,其他专用设备,002006,精工科技,1.2452
850727,其他专用设备,002009,天奇股份,1.1896
850727,其他专用设备,002031,巨轮智能,2.0537
850727,其他专用设备,002073,软控股份,1.1901
850727,其他专用设备,002337,赛象科技,0.3939
